mpid,formula,e_form
mp-865144,CdAu3,-0.12826304000000022
mp-1080617,GeH4,0.20130000510400026
mp-783908,Li4Cr3Cu3(SbO8)2,-1.879306750000001
mp-772577,Li3Ni3SbO8,-1.5303570816666658
mp-631450,BeGe2Te,0.6202966112500001
mp-16334,Fe3PdN,-0.20433062047599865
mp-571655,B4C,0.7978819665000003
mp-771198,Li5Co3(SnO5)2,-1.9307456351249999
mp-1035300,Mg14CoNiO16,-2.8032106340625
mp-765926,VF4,-2.9624194329519997
mp-20210,Ag2PbO2,-0.8307500505000001
mp-1035243,SrMg14CuO16,-2.839109369375
mp-867053,CaSnS3,-1.2633867238819445
mp-17960,BaSm2O4,-3.5906715175
mp-1076986,TaCo2,-0.2176947250000012
mp-763136,FeOF,-2.226765379146668
mp-626085,Si2H2O5,-2.515221013721111
mp-769666,Li5Mn6O12,-2.104965288728695
mp-19253,NdVO3,-2.9901738582500004
mp-8624,K2Sn2O3,-1.7613265319642852
mp-492,TiN,-1.907854604523334
mp-1073330,MgSi2,0.2259186799999995
mp-561622,Cs2AgAsS4,-0.9769197895312508
mp-1064333,P,0.03143660190476183
mp-764311,Li5Cr3NiO8,-2.113825748235293
mp-1019575,Ca4Al6SO16,-3.3334355393171298
mvc-5221,Mg(SnO2)2,-2.1445227780952374
mp-548747,CoH6(CO3)2,-1.3258819307813334
mp-764695,Li2VOF4,-3.0356104451262502
mp-6645,Ba14Na14CaN6,-0.3298582044079999
mp-775036,Li2FeO2,-1.9165714365
mp-30977,B5H6Br,-0.2140288283377784
mp-5563,Ag5GeO4,-0.8316384194999991
mvc-3991,Zn2Ni2O5,-0.9344716223611118
mp-7535,Li5AlO4,-2.5036853040000002
mp-21046,U(GeIr)2,-0.4148530439999988
mp-812,Ho2O3,-4.05202091525
mp-1080363,CeSe2,-1.0845754530208336
mp-761156,Li3La5Ti6Nb2O26,-3.475499742916667
mp-20049,LiFeP,-0.6576872326984132
mp-972461,Sm3Zr,0.1228438131249998
mp-676878,Yb2EuS4,-1.326085528035715
mp-1080760,ZrAlPt,-1.0463426077777789
mp-756066,Ho2Zr2O7,-3.881808911249999
mp-684934,U5O11,-3.644642873359375
mp-557803,MgSiO3,-3.2394872545000006
mp-776830,Li3V4F19,-3.0251875201003853
mp-19936,Sc(MnGe)6,-0.31929451307692275
mp-33024,H2S,-0.4604669096008334
mp-715560,V6O13,-2.4001282984868424
mp-776053,Li2TiMn2O6,-2.476913300553333
mp-1029726,Li6IrN4,-0.4102228176836365
mp-622101,Mo4O11,-2.0332702730833327
mp-909,As2Se3,-0.11465089815624978
mp-23302,RbI,-1.46496874
mp-19214,CeVO4,-3.168141909166668
mvc-15009,MgMn2O4,-2.2667889067028577
mp-1097170,Be2IrRu,3.1856201962500013
mp-28967,Ba(PdS2)2,-1.2170679694642863
mvc-7922,Cr3(FeO6)2,-1.6877159941176478
mp-565698,Rb2MoAs2O9,-1.9960819629464284
mp-764978,LiCo(CO3)2,-1.771936954249999
mp-764235,Li3Co2Cu3O10,-1.3029218645833325
mp-1095028,Zn3CrSe4,-0.5272830511718749
mp-1027864,Mg14ZrSb,-0.03273240906250008
mp-775214,LiVCuO4,-1.917784416428572
mp-765784,Li2CrCoO4,-2.0267019868750005
mp-690708,KLiPH2O4F,-2.3924170444025243
mp-1075532,Mg5Si6,0.11933277954545413
mp-775844,Zr2N2O,-2.346040453702
mp-865275,TmZrOs2,-0.3614578099999992
mp-736581,Zn4P3H10C2NO13,-1.6573559097459314
mp-1027901,HfMg14Fe,0.1273488934375
mp-763157,Li2Co2(CO3)3,-1.8205095005468743
mp-585383,Li2V(PO4)2,-2.661834358168498
mp-30167,Rb3Os2Br9,-0.8344801464285709
mp-24976,Fe2P4PbO14,-2.481403582375284
mp-613206,EuGe2Ir,-0.6424094412500008
mvc-608,YCr(WO4)2,-2.5115240360416657
mp-762215,Li2TiCo3O8,-1.9210734719047609
mp-14795,K6CoSe4,-0.9240125008522728
mp-626357,FeHO2,-1.5666776284050004
mp-567474,Li2CrCl4,-1.7637628104342848
mp-1096094,LiMgAg2,0.9517270225000004
mp-770731,LiZr2O4,-3.2908596110714288
mp-1079744,SmCdPd,-0.6830764525000004
mp-764897,Li8NiO5F,-1.984917537496
mp-972526,SmSnAu2,-0.693671024375
mp-505236,V2Hg(P2O7)2,-2.533725322851473
mp-651406,MnInFe(CO)9,-0.7261464649266672
mp-778307,Li2MnFe(PO4)2,-2.599694968010748
mp-853205,Li7Fe(O2F)2,-2.313756569455714
mp-28064,SbS8Cl3,-0.8800358897733336
mp-1021366,KRbMg6,0.28251999375000025
mp-1024947,YbBi2,-0.5349140466666671
mp-767157,Ti16CuS32,-1.6777922462585038
mp-1070976,PbClF,-2.1443729914833334
mp-526,CaTl3,-0.2359077687500002
mp-1097012,FeCoO2,-0.9092426018750004
mp-1003509,Ti3In,-0.1321569512500007
mp-778532,Li2FeF4,-2.9338187354419047
mp-1033354,Mg6NbBiO8,-2.2583301090624994
mp-1039962,CeMg30BO32,-2.9087379893229164
mp-771114,Li3Mn(NiO2)4,-1.5036340344350003
mp-1028143,Mg14MnC,0.22096265953125016
mp-32012,LiMn2(PO4)3,-2.318788626455873
mp-867844,RbAgF3,-1.898672313714
mp-694851,LiMnO2,-2.1538157430078564
mp-715514,V2O3,-2.5174590087499995
mp-27970,K2CdN12,-0.18512184357066605
mp-15622,HfSe3,-1.0160437351953124
mp-19519,Ni3(AsO4)2,-1.4078807759615388
mp-30622,Dy5Ru2,-0.3613062290476198
mvc-14264,Fe9O13,-1.6824063116477277
mp-556475,KLaPdO3,-2.3382501572916667
mp-19161,Ca2CoWO6,-2.632836298250001
mp-756544,LiLaO2,-3.188945528125
mp-22611,InFe2CuSe4,-0.20567917929687413
mp-39440,Ca2MnIrO6,-2.326265248846
mp-31584,Na3CoO3,-1.6163126355357147
mp-759707,Sb4O5F2,-1.9700807405572718
mp-32899,Li2S,-1.4854355307481055
mvc-16217,ZnBiF5,-2.6400340544214287
mp-998527,NiBiO3,-1.2421401907499998
mp-961685,NaCaAs,-0.8551017400000003
mp-22968,NaClO4,-1.1216490488766666
mp-557158,CrMoF6,-2.9568410546425
mp-756098,BaSrI4,-1.6877604524999998
mp-1037237,YHfMg30O32,-2.9664045462109376
mp-612405,Fe3O4,-1.566423692857143
mp-759161,H21C6N2Cl3,-0.4691246787674999
mp-557189,LiPO3,-2.718990143469047
mp-762541,Li4Fe(SiO3)3,-2.7586299762500013
mp-778560,Li2VPHO5,-2.3971813497965244
mp-770256,Li4V2(SiO4)3,-2.7585608526190484
mp-972825,SiH8,-0.11560217766222144
mp-705291,LiCrP2O7,-2.654477779767315
mp-1031606,Mg6VCdO8,-2.6633012503125
mp-558144,CuH10(CO4)2,-1.2782613183904759
mp-656045,Rb2MnCl4,-1.9447571361485707
mp-730945,KAl2P2H5O11,-2.463587774311452
mp-30907,Dy3Co11B4,-0.3695401209259259
mp-979965,YbSmPt2,-1.1395608231249996
mp-605173,As3H9RhC3(BrO)3,-0.6345180191513642
mp-574430,BaUI6,-1.19740294125
mp-32532,VRe2O9,-2.199156741770836
mp-1023395,Mg6AlSn,-0.014406604374999963
mp-763585,LiV(PO3)4,-2.6204832059656087
mp-1100009,Sr4Ca4FeCo7O20,-2.2442504293055543
mp-989559,Cs2NaLiF6,-2.458877410214
mp-8187,K2ZnO2,-1.5954515775000004
mp-541451,Ga2(SO4)3,-2.079338980128677
mvc-8793,Fe(Si2O5)2,-2.775194885666666
mp-705517,CsCoH18N6(ClO2)4,-0.6704116745389473
mp-763277,Fe3Co2Sb(PO4)6,-2.31715243593254
mp-631428,TlCoW,1.3303729216666664
mp-1065540,AlC3,2.7074885818750003
mp-541124,Y6Ni20P13,-0.9172992300061054
mp-744254,MnH8(BrO2)2,-1.3026433173280008
mp-720464,CsAlH24(SO10)2,-0.877573573541771
mp-1080352,CeSe2,-1.0842914438541662
mp-555934,VF2,-3.00090910246
mp-1014565,CrN2,-0.12731577991999798
mp-13643,Er2Ge2O7,-3.091933033068182
mp-8218,PrAlO3,-3.65620785675
mp-21573,Ni21(SnB3)2,-0.2805893993103449
mp-25700,Ca2MnAs2(H2O5)2,-2.1429392425231586
mp-554249,Bi6Cl3O7F,-1.7973951433658817
mp-2881,Tb(GeRh)2,-0.8915406386666668
mp-763381,LiV(PO3)4,-2.6005337404100533
mp-767523,Na2SmPCO7,-2.7626898651537704
mp-777580,V5O12,-2.2633863314705884
mp-1023480,Mg6AlNi,0.02804549375000009
mp-2650,P4S7,-0.6043473134834959
mp-1099855,Sr3CaTiMn3O12,-2.7327994459773333
mp-687091,Rb2U2Mo3O16,-2.68570693423913
mvc-2068,Ba2ZnCuSn2F14,-2.990900685583
mp-771872,V2NiO6,-2.0451000419444463
mp-770705,LiVTe2WO12,-1.80832662382353
mp-20205,Yb2Cu2O5,-2.2463181673611112
mp-23849,Li2H2SO5,-2.1011987522552498
mp-761537,Li4CoCu3(PO4)4,-2.2446149240136046
mp-28802,Sr4Zn3F14,-3.5339213353171424
mp-556179,Pr3Si2S8Cl,-1.940782668268572
mp-569529,Ba2Bi3,-0.7541184070000003
mvc-9234,PrMg(AgO3)2,-1.6503804272500011
mp-1023485,Mg6AlZn,0.015279449374999919
mp-1031808,Mg6SiNiO8,-2.51553557125
mp-555237,PrSClO4,-2.751227822831785
mp-680219,UPb(SeO4)2,-2.1474507030989582
mp-1072298,Ta2Si,-0.5603573083333325
mp-769366,Nd3SbO7,-3.3228528492045464
mp-15910,Re2SbO6,-1.9404906652777785
mp-20415,GdPbAu,-0.6737334266666674
mp-675254,AlPO4,-3.1269980399603177
mp-1096093,LiY2Cd,2.1277907075
mp-610652,TiMn2O4,-2.6848853433695226
mp-780475,Na3(W3O8)4,-2.1057755353191485
mp-1072572,UB2Ru3,-0.4352573880555539
mp-771547,Na3NiAsCO7,-1.893387733173076
mp-757111,SbOF3,-2.354916718464
mp-542443,TlCr3S5,-1.0329003883680563
mp-631516,Be2HgTe,0.8081650900000001
mp-581150,Cs2Te10Mo9,-0.43019853404761865
mp-705457,Ba3La2Ti3Cr2O15,-3.35004955035
mp-24935,Sr3Fe2Cl2O5,-2.6030869418975
mp-1038444,HfMg30GaO32,-2.955011022890625
mp-758151,Li3Ti(PO4)2,-2.8210584282397955
mp-541479,NaCo3As3(HO6)2,-1.6612558486780942
mp-706469,Mn3(P2O7)2,-2.4690767277505223
mp-21140,CeSb,-0.8561694924999994
mp-974846,Rb3Os,1.4008398187500002
mp-767101,WO2F,-2.3126197834225013
mp-971911,ZnN,0.4463659238100002
mp-23247,ZrBr3,-1.40586125875
mp-704325,Gd4Mo7O27,-2.6196319106907917
mp-695475,Ca3YGa3B4O15,-3.0055020383814086
mp-961677,TaGaPt,-0.04915020999999934
mp-651178,CsMoP2O7,-2.6429757602218604
mp-1026466,Mg14SbMo,0.0770078103125007
mp-29213,Cd2Ge7O16,-2.013397038399999
mp-1069706,K2PdSe2,-0.9006924034375003
mp-1546,DyMg3,-0.06790450916666657
mp-758985,RbTiPS5,-1.3580703918843016
mp-559020,KBi(PO3)4,-2.5685677273544973
mp-574199,Sm(NiP)2,-1.008217341738095
mp-778634,Tb2WO6,-3.3134407185185184
mp-780133,Mn6O7F5,-2.2215398544700005
mp-9622,Tl4SnS3,-0.5862077468359375
mp-763848,Ti3Fe9O16,-2.3114904901785716
mp-568977,SrMnO3,-2.5032486469419992
mvc-9057,ZnCo2(PO5)2,-1.8483589792460315
mp-1019545,Be(PN2)2,-0.9102696246253058
mp-1020947,Y(PO3)3,-3.029180414913004
mvc-9019,LaMgFeMoO6,-2.64156203975
mp-1028329,Mg14NiBi,0.008770722187500413
mp-19585,CaMo5O8,-1.852442799821429
mp-764033,NaMn2O4,-1.9680688681314285
mp-766109,Li11V12(CoO8)4,-2.2807010930508484
mp-778284,Li4V3Co2Sn3O16,-2.153081325892857
mp-1022217,Mg6NbFe,0.2426697174999997
mvc-8819,Si4NiO10,-2.562114384999999
mp-1416,NbF4,-3.207881804952
mp-31135,Si19Te8,0.03487565129629723
mp-1027953,YMg14Bi,-0.049591749843750144
mp-977352,ThMgZn2,-0.21227957499999967
mp-558690,ZnB4O7,-2.642987912118056
mp-567799,Ca14AlSb11,-0.9900895711538464
mp-676306,Dy7(CuTe4)3,-1.1389340112121218
mp-2108,Ti5Si3,-0.7666237135416667
mp-976017,Li3Co,0.33542343500000005
mp-982665,K3In,0.05455400000000021
mp-626197,Sr(H8O5)2,-1.441632187793333
mp-7709,ZnF2,-2.611657183293333
mp-19561,Mn3Cr2(SiO4)3,-2.6897780592690004
mp-754263,Ho2CuO4,-3.1382807535714283
mp-767602,La2Ti2CrO9,-3.3719894983630962
mp-850775,Li7Mn8(BO3)8,-2.4996572461917728
mp-11521,ScNi,-0.5030263350000004
mvc-12760,CaNiWO6,-1.789751501944445
mp-765672,V6O5F19,-2.752704147795334
mp-777328,V2OF5,-3.0498281140250003
mp-775112,Li2CoSnO4,-1.9956246737499992
mp-1094549,MgSb2,-0.022992278333333026
mp-630019,GdAl2Ni,-0.6079060762499999
mp-7720,Ce2Ga10Ni,-0.4174498007692308
mp-978553,SiAs2,-0.0760712137499997
mp-1075600,Mg5Si9,0.14048969392857152
mp-851010,LiFePH2O5,-2.134642695658523
mp-556714,BaCu6(GeS4)2,-0.8232854736764703
mp-764950,Li4CrSb(WO6)2,-2.251359384
mp-1037595,NaYMg30O32,-3.038307329648437
mp-1076848,Sm2Ag2O5,-2.1648100612499994
mp-31610,Co3P3O11,-2.1993038656197483
mp-696225,K3P2H7O10,-2.067206137910476
mp-861126,Li4Ni(PO3)6,-2.5400140607266013
mp-22446,Li2PrSb2,-0.7398796680000004
mp-1028330,Mg14TiV,0.13471596395833307
mp-774537,Ti2(PO4)3,-2.9298959139775897
mp-763719,LiMn2(PO3)5,-2.557770272223748
mp-569691,YbCu9Sn4,-0.12959814249999976
mp-1097761,Gd(CuSi)2,-0.5943310859999997
mp-7352,MgCuP,-0.4327487626984124
mp-567314,ErNi,-0.4846472650000005
mp-553310,CsCuO2,-1.3651891568749992
mp-780207,Li5FeO4,-2.0433719692500003
mp-707312,SrH6C2S2N2O3,-1.1034157222409382
mp-560890,Li3ScF6,-3.630156108214
mp-620054,ReC5BrO5,-1.0208988557291672
mp-1017461,LaMg6C,0.4753734365624998
mp-556489,Ta2SnO6,-3.004362056388888
mp-1038488,Mg30CdBiO32,-2.8697400179687493
mp-866024,Be2RhAu,-0.4121328200000001
mp-5884,TmPO4,-3.5395581488492054
mp-780932,Li2MnSiO4,-2.647563385745
mp-863766,Fe32O35,-1.6888692018470148
mp-754454,Cd(AgO2)2,-0.648612642142856
mvc-16564,Mn9Zn2O13,-1.9487168447870824
mp-771944,Ba3La2Cl12,-2.861758014065882
mp-1077351,ZrGaCu,-0.4371551400000004
mp-1093932,Hf2CoNi,3.069078945
mp-560530,Nb2Cd2O7,-2.4822966330681813
mp-862991,Pm2AgRu,-0.2366194350000006
mp-644015,KVHSe2O7,-1.7549997632964576
mp-1112,CeCo2,-0.24886888333333346
mp-763243,Co3(OF2)2,-1.8762585763622213
mp-310,NpCo2,-0.07295612458333285
mp-699914,Mn2PC11SO8F9,-1.1919586804621174
mp-567062,SrLiFeF6,-3.3944295896822214
mvc-6713,Ni3(AsO4)4,-0.9908080665217394
mp-777017,Li8Mn7Ni(PO4)12,-2.4396401042613545
mp-504168,Mn6P7O24,-2.584872286687208
mp-764658,LiFe2(BO3)2,-2.360546242121212
mp-572271,Cs3P7Pb2O21,-2.6005291643308084
mp-650601,K4Nb2Si8O23,-3.10895388175
mp-9348,KRb2ScF6,-3.5896899757139997
mp-626361,Pr(HO)3,-2.2746992656585716
mp-19212,Rb2MoO4,-2.263647534999999
mp-8613,MnPS3,-0.7899972960565478
mp-764335,V6O7F5,-2.7137306422055563
mp-1078998,LaClO2,-2.40185931769
mvc-16728,Y(VS2)2,-1.5026291241071437
mp-769624,Li3Co3CuO8,-1.4520948239999996
mp-556214,CaB4O7,-3.0389648465972234
mp-12593,ScIr3,-0.5958313875000005
mp-767246,Li2Mn7F18,-2.9006407836348163
mp-978286,Mg3Mn,0.18136668
mp-680339,Mn4Si7,-0.4323780724999993
mp-18148,K3TaS4,-1.6086969439062502
mp-1069330,Nd2AlNi2,-0.4463727610000007
mp-556562,LiAsH6(OF2)3,-1.9987634516241173
mp-1039958,CeMg30BO32,-2.9138745468229166
mp-704727,Sr5V3O12F,-3.1590994291042858
mp-12682,NaMnTe2,-0.30682591375
mp-1018719,HfTaNO3,-2.9958667718549985
mp-862559,LaCd3,-0.32264594375
mp-1068036,CrPbO3,-1.7453987447500006
mp-647281,Sm2B4O9,-3.2778572971277784
mp-541593,ZrPb2F8,-3.308803338592728
mp-39412,SrLaMn2O6,-2.777318074942
mp-698397,SnH24C6N2(OF3)2,-0.9719511668604874
mp-1040122,RbLiMg30O31,-2.8836716642658726
mp-27838,Na3Bi,-0.3773823125000002
mp-1098110,KMg14CO16,-2.585798165546876
mp-777904,Li2Ti3CrO8,-3.0452803767857146
mp-1013553,Sr3AsP,-0.7820515466190479
mp-780508,Fe5O7F3,-1.9003804861546665
mp-27887,Ba3(Si2P3)2,-0.6610785102747255
mp-1683,ZrSe3,-1.0508944814453134
mp-30578,DyCu5,-0.1887882761111109
mp-34278,K(WO3)6,-2.2212263593
mp-1098878,HfMg30CuO32,-2.9741708974218746
mp-1029565,Na3W2N5,-0.6430749354400007
mp-1023000,NaMg6Mn,0.18019239687499988
mp-581586,Tl8Sb21As19(PbS17)4,-0.6260310833854168
mp-21904,PbS2O3,-1.6431078898958331
mp-707787,Na6TeP6(H2O5)6,-1.8840484047183887
mp-774190,Li5V3P8O29,-2.6338418929113767
mp-570436,CaIr2,-0.4457150166666667
mp-777900,Li3FeF6,-3.0224752577140004
mp-640859,DyMn4(CuO4)3,-1.8588670937753329
mp-606901,Sr2CoSe2(ClO3)2,-2.0951257912467303
mp-850250,Mn6O7F5,-2.225958814192224
mvc-9210,TiP3WO12,-2.778871027703081
mp-850175,Li2MnVP2(HO5)2,-2.431641835382804
mp-866153,TiAlRh2,-0.9851368591666664
mp-752473,SmTh4O10,-4.136365133666667
mp-16526,AlPt2,-0.8611489191666664
mp-989472,B2(CN2)3,-0.3641200604648481
mvc-10897,Ca2CoWO6,-2.632836298250001
mp-4107,Li(CoGe)6,-0.2642940292307696
mp-21854,Nd3TlC,1.5979251149999996
mp-32442,VP2O7,-2.537202700494047
mp-764028,Li3Co4O4F3,-1.9759653373978563
mvc-3874,ZnBiO3,-1.5228300247500008
mp-1080274,CeSe2,-1.5412651223958338
mp-770015,Na3MnBPO7,-2.5102994580363003
mp-559627,LiP3PbO9,-2.5751171486096944
mp-861569,CrSbO4,-1.9827220141666664
mp-818838,TiFeO3,-2.813916095083335
mp-410,YbPt2,-1.0897345683333337
mp-541432,Mn(Bi3O5)4,-1.6274054556351512
mp-1097008,K2O2,-1.044356075625
mvc-5187,Ca(BiO2)2,-2.0911291997619044
mp-1076973,TiGeSb,-0.4256065922222223
mp-1037200,YMg30NbO32,-2.960728008320312
mvc-10891,Mg(CoO2)2,-1.7822039585714282
mp-866972,CoMoH2SeO7,-1.5851648587153118
mp-1030615,Te4Mo3WSe4,-0.412830682864584
mvc-10373,Be3Si3(SnO6)2,-2.7358948841250013
mp-763290,V3(O2F)2,-2.7116443213755552
mp-505663,CsTi2Cl7,-2.130496801615334
mp-1098968,Mg30TiSnO32,-2.9366873001822915
mp-7219,Na2ZrSe3,-1.298520228463542
mp-998391,RbTlBr3,-1.069725005
mp-767160,Ca5MnO6,-3.0788253907050005
mvc-4630,Mg(AgO2)2,-0.9518817892857138
mp-567336,CdI2,-0.5909880900000001
mp-770433,Ag11Hg9,0.09985465799999993
mp-1094270,Sr3Mg,0.074217754375
mp-1095046,La(GeIr)2,-0.7973668709999991
mp-3455,Er(NiP)2,-1.0091407642380943
mp-763740,LiFeSiO4,-2.584431315
mp-571134,Se2NCl3,-0.3283436173912501
mp-18774,NaFeP2O7,-2.5662243193127705
mp-571211,V3Si,0.6549322375000006
mp-763089,LiFeCo3O8,-1.4356597523076924
mp-975044,Li(SiRh)2,-0.7560058050000003
mp-755779,CaLaI5,-1.5152485428571427
mp-1073454,MgSi2,0.15173930999999996
mp-1095892,MgGaAu2,0.6535090025000003
mp-772882,Dy2Ge2O7,-3.0513418899621216
mp-1097767,H3S,0.1416210825193751
mvc-5770,Ca(CuO2)2,-1.4600414010714278
mp-1078453,BaAlGeF,-1.8202890615474998
mp-667374,NaAlSiO4,-3.1596436367857152
mp-559768,La2Ti2O7,-3.798158576325757
mp-559442,Ba2Ru7O18,-1.7652215787962977
mp-568437,Yb2Zn17,-0.19299144710526311
mp-541931,ZnCdC4(SN)4,-0.24564158755500035
mp-972626,SmGaAu2,-0.6328632831250003
mp-1035885,BaYMg14O16,-2.8336082241406246
mp-1095690,Tm2Au,-0.6633794850000001
mp-776235,Zr2N2O,-2.2638431187020003
mp-1064244,Sc,0.11705190250000007
mp-23009,Ca2BrN,-1.5016810980949995
mp-1033223,HfMg6BO7,-2.2584931746944448
mp-570838,CdHg4(AsI2)2,-0.2780086227272727
mp-780029,Na2CoO3,-1.4970109331250008
mp-1032466,SrMg6MnO8,-2.739652994434999
mp-752554,Y2HfO5,-3.935963416718749
mp-651706,Cu6AgBi12PbS22,-0.6304901676041665
mp-764105,NaNiPO4,-2.2049488447278907
mp-559859,Fe2(SO4)3,-2.0195410048345583
mp-18010,Ta2Pd3Se8,-0.6258829118269238
mp-17004,UOF4,-3.603711441418333
mp-557017,SiO2,-2.7631350131249994
mp-1029520,Mg2CrN3,-0.8753111211899997
mp-569912,Ca3SiBr2,-1.065079513333333
mp-556232,Na2CaMg(PO4)2,-2.9710959316921763
mp-1032037,BaMg6ZnO8,-2.5084731565625
mp-649470,K3Nd2(NO3)9,-1.572588394699268
mp-776516,FeSb3(PO4)4,-2.30065463780754
mp-554590,Cu3B7BrO13,-2.2630823138715286
mp-1093777,BeHPt2,1.8370810990950008
mp-28516,LuMnGe2,-0.5069414312499999
mp-698695,CaFe2Sb2(PO4)6,-2.5408614359591835
mp-1078839,PrCoSb2,-0.6209470987500003
mp-19422,Na3VS3O,-1.4994713254296883
mp-24083,Th2AlH4,-0.5352338113542855
mp-28257,SOF2,-2.133884385048125
mp-558086,K2Cr4O13,-1.7794502037499995
mp-1030524,MoW(SeS)2,-0.9355471358854168
mp-763421,Li2MnF4,-3.069285118495714
mp-850098,Fe10O9F11,-2.247654247311334
mp-1097542,AlTc2Sb,2.8325018387500007
mp-554608,ZnS,-1.139989189723558
mp-1057648,GeTe,-0.02278876749999981
mp-759715,KLi2Sb(PO4)2,-2.491259750085033
mp-541504,U4Tc7Ge6,-0.44394887647058895
mp-861725,LiTl2Rh,-0.1202605874999998
mp-11368,Er5Ga3,-0.4741516725000001
mp-771538,Li5Fe2Cu5O12,-1.4879314822916685
mp-1027492,MoSeS,-0.9740723508854168
mp-997031,MgCuO2,-1.964790480625
mp-557186,CsTa2P5O18,-2.900888043960624
mp-36,Sc,0.04903342999999971
mp-7245,P,0.08887503690476173
mp-771992,Na2Fe2C4SO16,-1.8082408687625
mp-557393,K3AgC4(SN)4,-0.5433053669231249
mp-764298,Na5(NiO2)9,-1.0303309327343753
mp-18853,TlV2AgO6,-1.9095964142500008
mp-676305,Mg4Sb2O9,-2.58246539175
mp-763799,Li2Mn2FeO6,-2.028925991159394
mp-778704,LiFe2F5,-2.797830212618749
mp-582518,Ba(Fe2O3)9,-1.8155718607336973
mp-541975,Rb3Ta2S11,-1.3205890462304684
mp-13069,Er(AlGe)2,-0.3912479110000007
mp-17586,CdS2O7,-1.9265238994375
mp-764892,Li2Mn5F17,-2.7786231612512493
mp-10437,Ba(CuSe)2,-0.8509469654374989
mp-703684,MnH12N2(Cl2O)2,-1.1146340935571424
mp-1076286,Eu2Cr2O5,-2.7238812618055563
mp-999267,RbSnS2,-1.0049033157812506
mp-556504,CoCu2SnS4,-0.6380576114062508
mp-559243,Nd2Ta2Cl2O7,-3.4500720423284608
mp-643701,TlP(HO2)2,-1.9683842537919043
mp-570511,CdI2,-0.5910373369999999
mp-705467,MnPO4,-2.357454842863372
mp-773545,Li4Ti3Mn5O16,-2.5497884423142847
mp-1036070,YMg14CoO16,-2.933657491328124
mp-1003317,Mn3HO6,-1.7818909968999996
mp-1023930,MoW(SeS)2,-0.9190631792187508
mvc-1112,Ba2Co3O8,-1.5764280707692315
mp-1077196,CoO2,-0.8795022425000004
mp-1096137,ZrGaCu2,2.3091232449999994
mp-23905,KMgH9(CO5)2,-1.7524387058730433
mp-20144,NbCrP,-0.7160250476984125
mp-30069,CuNi2Sb,-0.09115281124999974
mp-16721,TmAl,-0.4059078031250003
mp-850036,MnS,-0.9308473645312496
mvc-10034,Ba2Mo2F11,-3.272725135872667
mp-1099786,Ca2Co2O5,-2.214173499583334
mp-772922,Al3P3H9C2NO13,-2.0661692923547004
mp-766730,Li3Cr3(CoO6)2,-1.8238992151249995
mp-1026601,CsSrMg14,0.17711255375000026
mp-13743,K3GaO3,-1.9080025483928569
mp-771162,Na3CuSiCO7,-2.0858533531730776
mp-6358,NaTiPO5,-3.0181736229389884
mp-1019532,BaAl4O7,-3.4395912703125
mp-764158,Na7Mn10O24,-1.8467032888926824
mp-977389,CeCuO3,-2.33973242275
mp-763362,LiMnF3,-2.989734664406
mp-32420,Li2VP2O7,-2.6707589908283733
mp-569916,Al3Pt2,-0.643600678
mp-865020,HfMgIr2,-0.8408311912500004
mp-5200,PrBRh3,-0.6746206593333339
mp-560936,Rb2NaCrF6,-3.1309705452139984
mp-1874,NbS2,-1.4514669693750004
mp-1028419,Te2Mo3WSe6,-0.5201386634635412
mp-772397,Li5WNO4,-1.9491718070345456
mp-27678,Y2Cl3,-2.2076878629560013
mp-1095959,Sc2TlRh,1.7887846712500002
mp-780169,Hf2N2O,-2.471058210535332
mp-21024,SrIn2Pd,-0.6088490625
mp-20011,NaSbO3,-2.0227687592500003
mp-867258,LiZnPd2,-0.58155294625
mp-1027600,Mo3W(SeS3)2,-1.1082304742968756
mp-510492,PuRh3C,-0.1892133788750001
mp-768507,Cu2(SO4)3,-1.573765908952206
mp-753833,Li2CrS4,-1.1400552523214296
mp-675124,In4SnS8,-0.9032138436538456
mp-600038,SiO2,-3.2592375341666675
mp-32027,Li2Mn3(P2O7)2,-2.629862678380911
mp-1015831,AlCo2Si,0.452963167500001
mp-625578,H5BrO2,-1.1478023888250002
mvc-1003,CaFe3(P2O7)2,-2.65920588590368
mp-772597,Li2CuNiO4,-1.36629616875
mp-19813,Ba2GdCu3O7,-2.181266574519232
mp-505018,Mn15(Br3O10)2,-1.7600244743756095
mp-780319,Li3MnP2H2O9,-2.3954375032729693
mp-1096837,FeGeS3,-0.6361108844375011
mp-553922,K2Mo15S19,-1.0969236363107642
mp-1094732,Ce2Mg,0.06438540333333265
mp-1025265,Cs2CuF4,-2.5055688606800004
mp-1097562,CaHg2Pb,0.856035605
mp-637182,Gd3Al7Ag2,-0.4611715691666672
mp-558501,KBi6IO9,-1.6422374617647062
mp-505203,Mn3Se3O10,-1.6466010441350774
mp-8909,RuO2,-1.403380275
mp-1007664,InPd3,-0.4633575275000004
mp-1022059,Mg6CoW,0.3050444650000004
mp-554005,KGdCO3F2,-3.0982610257662486
mp-743898,CrP2H13(NO5)2,-1.6012300803753736
mp-1097539,AgPd2Pb,1.55550063
mp-675060,In8Cu7Se16,-0.3775193079838707
mp-545630,K4CO4,-1.5554242825000004
mp-976247,H(C3N2)4,0.3900659720161889
mp-631377,Re2PtRh,0.5406932350000009
mp-698365,MgH10C4(N2O3)2,-1.1240498201788
mp-4126,KUO3,-3.345606454750002
