mpid,formula,e_hull
mp-762629,LiFeP2O7,0.06600310931818232
mp-569358,Bi,0.555676445
mp-773987,Ti12Fe5O32,0.1007275287117313
mp-1094773,CeMg,0.04177468083333346
mp-755832,Na5GdO4,0.040393699999997416
mp-1035738,Mg14ZnCO16,0.2316269521484369
mp-1003736,NaMn2O4,0.09222672089287087
mp-555436,S5N2(O2F)4,0.12529142185474385
mvc-6929,NiO2,0.4438574830555568
mp-558953,Bi2O3,0.6087189349999997
mp-8635,Zr,0.04132535999999831
mp-24876,Co3(BO3)2,0.02323830803030802
mp-5154,HoNiC2,0.0
mp-1097465,LiHfHg2,1.8615283775
mp-961656,VFeTe,0.1525748538888907
mp-22425,Sc2FeB2Ir5,0.0
mp-976930,Ni3As,0.07710375333333364
mp-540367,Li3Ni(PO4)2,0.0569017517410666
mp-1189,PrAl2,0.0
mp-570078,La4MgIr,0.0
mp-685605,FeCu3S8,0.019725792500000058
mp-753815,CaY2O4,0.03968531142857047
mp-7087,SiO2,0.01159620916666526
mp-570159,SmZnSn,0.0
mp-851269,V4Cr2O13,0.0
mp-1076014,Ca2Mn2O5,0.06346028388886893
mp-20731,In2HgSe4,0.0
mp-1038660,Mg30NbCrO32,0.06719787411830236
mp-624186,La9B3C6Br5,0.0
mp-4585,Pr6Fe13Au,0.01781927374999981
mp-574,Ta2Co,0.0
mp-1018053,InCu,0.045561335499999515
mp-504543,SnPbO3,0.15551767474999778
mp-29862,SnBr2,0.0
mvc-5061,Zn2FeWO6,0.08242719449999925
mp-770887,BeCrO4,0.003166909375003968
mp-29213,Cd2Ge7O16,0.0
mp-10474,NaPF6,0.0
mp-315,PbF2,0.0
mp-19163,SrWO4,0.0
mp-616734,Rb2Cr2O7,0.0
mp-769471,Fe3Co2P6WO24,0.043530506481438636
mp-770527,Li2Mn4O9,0.07767714991666619
mp-30890,Hg3SO6,0.0
mp-765240,Li3VOF6,0.07714207606061851
mp-1235,TiIr,0.0
mp-973883,Ge3Rh,0.3731673537499995
mp-686671,CeBeSiHO5,0.36743310878445534
mp-26745,LiSbP2O7,0.03631704371212141
mp-31550,Co(PO3)4,0.055086034669126434
mvc-641,AlAg(WO4)2,0.11342171083333595
mp-1002081,KNaICl,0.07462193500000014
mp-1095517,EuPIr,0.0
mvc-11351,Ca3(CrN3)2,0.6243629988636386
mp-7979,K2PdF6,0.0
mp-1096088,Nb2MoRu,4.2336434050000005
mp-570187,Tb5BiAu2,0.37103640999999854
mp-1689,HfRe2,0.0
mp-662607,CeP4(ClO)13,0.10677010411290144
mp-698578,Fe21O32,0.7155009756014161
mp-767460,Li4V2SiGeO10,0.0032978780555446012
mp-675525,InGaSe2,0.04469264062500011
mp-557522,PCl2OF,0.0
mp-9574,NaBeSb,0.049663684583334256
mp-1077622,EuAgO3,0.244831167958334
mp-771591,Mn(IO3)2,0.01810565638888839
mp-631552,SrBiB,1.5802523506623922
mp-27748,Be(B3H7)2,0.016978120227261858
mp-1095554,ErNi3,0.0
mp-1022036,Mg6SiNi,0.19875275225781275
mp-850265,LiMnP2O7,0.06913419670454601
mp-1077476,GdSn2,0.010584675000000487
mp-510249,BaV13O18,0.04483029472656064
mp-20552,Cr2As,0.0766141908333342
mp-1039025,MgCd,0.5589553550000004
mp-771698,LaAlO3,0.05703110099999975
mp-777883,Ba6YCl15,0.09473534488636216
mvc-7287,Ca(SnO2)2,0.1599619621428623
mp-12832,Ba3CaRu2O9,0.015793138000007367
mp-990493,PuBi,0.0005864350000006624
mp-1009548,PdN,0.9452912738099996
mp-768348,Sm(ClO4)3,0.0
mp-1028385,LaMg14Al,0.066399980390625
mp-775308,Li2Cr3TeO8,0.023285042232161324
mp-638261,La2GeO5,0.0
mp-770310,Li5Mn2P2(CO7)2,0.042062107933336534
mvc-15844,MgSbF5,0.12398187214285628
mp-561055,RbB3O5,0.0009173686728418672
mp-771092,Li6Mn3Cr(PO4)6,0.055828567781258435
mp-684950,KNaZr2Be(PO4)4,0.9464191857999972
mp-976343,HoErPd2,0.017854978749999972
mp-585960,Gd3Fe5O12,0.1187725398749997
mp-772063,BaLaCl5,0.07707148535714481
mp-567083,K2SrV3O9,0.0
mp-676104,Tm2CuO4,0.2529148316071437
mp-780011,Mn6O7F5,0.06562227937501675
mp-708184,H10C5S2N2(O2F3)2,0.3102087850088937
mp-1022159,Mg6CdFe,0.2284406300000001
mp-867188,RbNpCuS3,0.0
mp-510321,Zr5AlSn3,0.0
mp-1008555,AlCu3,0.008689847499999459
mp-22999,Hg3(ClO)2,0.005813347857143381
mp-1035135,LiMg14CO16,0.2802367964648438
mp-640266,Ca3Al2O6,0.5479646670562772
mp-762178,Li4V3P8O29,0.05079702393939911
mp-1077803,CaNi5,0.003105324999999937
mp-11288,Ca3Hg2,0.0
mp-561543,BeF2,0.0
mp-773965,Nb2PbO6,0.006718143814817168
mp-861467,LiMnPO4,0.0695552132142856
mp-1016111,MnHO2,0.053542599140624425
mp-1080842,Ba2UPbO6,0.024777781029415642
mp-602511,Cr3H8(NO5)2,0.3351219496703441
mp-561244,AsCSCl2F9,0.0748793503224201
mp-556053,TeC8(OF3)4,0.34257570189999603
mvc-9588,Zn(BiO2)2,0.17477143678571494
mp-771309,Eu2Y2O5,0.10019317472222332
mp-764914,Li3Ti4VO8,0.08191607031249859
mp-865530,YThRu2,0.0
mp-531590,SrAl22O34,0.013654667105259756
mp-556258,Na3BeAl(SiO4)2,0.0
mp-9516,Al2SiO5,0.10851499156249922
mp-19275,CoO,0.3235802524999949
mp-1097177,Ti2GaMo,3.440224487500001
mp-14415,Pr2Be2GeO7,0.0
mp-765290,Li4V3P8O29,0.05076282621212602
mp-608,TiCo3,0.0
mp-773598,TiFe5(PO4)6,0.017865756041635098
mp-2562,MnS,0.017909945000000427
mp-5932,Nd6Fe13Si,0.01629746462499959
mp-562809,GdBi2BrO4,0.0
mp-1078777,U2TlSe6,0.0
mp-631427,CuIrBr,1.3537104000000009
mp-1080296,CeSe2,0.5634389512500011
mp-862857,PaS3,0.0
mp-21062,YbMnGe,0.11782792694444487
mp-867236,Tb2IrPd,0.0
mp-555652,K2Zn(SO4)2,0.0
mp-1079649,Si,0.427900695
mp-21580,EuSnF7,0.0
mp-541353,K2(TcS2)3,0.0
mp-2520,TmSb,0.0
mp-676290,RbHS,0.2714109333333328
mp-764881,V4O7F5,0.017379642708338142
mp-6500,KRb2ScF6,0.0
mp-758689,Li3CuF4,0.08424514531249994
mp-3882,Sm(SiRh)2,0.0
mvc-9411,Cr13Si2(SbO14)2,0.3801796478472284
mp-5134,LaMg2Ni9,0.004284079166660959
mp-28018,Be(H2N)2,0.0
mp-572284,SbXeOF9,0.0924035988541716
mp-770319,Li5Mn2P2(CO7)2,0.04511819933333605
mp-850141,Mn2OF3,0.04039080220833391
mp-1031710,Mg6CoBiO8,0.2231137297656245
mp-21101,U(SiPt)2,0.0
mp-767242,LiCo2(PO4)2,0.001904293173091709
mp-978265,Mg2ZnPd,0.006323954750000027
mp-1078676,Tl2SnHgSe4,0.0014753773437501394
mp-600005,SiO2,0.015675796874999648
mp-531358,Sr17(Ta5S21)2,0.006001907101449433
mp-542769,Sn(CO2)2,0.0835690999999974
mp-1026640,RbSrMg14,0.1775228740624999
mp-769737,LiAlVO4,0.05021393330953838
mp-15635,TiTl3F6,0.09690295350000344
mp-557484,BiS4N3Cl4,0.011056187321666577
mp-613826,BaCrF5,0.0005145249999776169
mp-558847,AlSBr3N,0.009326537374443332
mp-558228,Li2MnF6,0.03170783851851855
mp-3073,Sm2Te4O11,0.0
mp-3348,LiBIr,0.0
mp-1016277,YMg7,0.04395506125000015
mp-765852,Cr(CoO3)2,0.09059328972222502
mp-505597,Tb(Ni2P)2,0.0
mp-33107,SF4,0.357013321729164
mp-1095061,NbReSi,0.0
mp-781073,Li5CoO4,0.06723771975001114
mp-765545,LiVF3,0.045194789999997376
mp-1095793,ZnCdRh2,2.30014512875
mp-977424,Yb2ZnPb,0.0
mp-706662,AlB3H14N,0.12686879306263155
mp-1094533,MgSb,0.16206188750000014
mp-13406,LaAgPb,0.0
mp-567720,CuHgSeBr,0.009407001145833592
mp-30213,Sb2BrF15,0.0
mp-31777,LiFePO4,0.03705038595238008
mp-12448,LiSm2OsO6,0.0
mp-12664,Be12Au,0.11394312653846095
mp-971924,DyYAg2,0.0
mp-779664,AgGeO3,0.08613760900000234
mp-570431,AgTe3I,0.01808425899999966
mp-32606,Ba3P2,0.0
mp-1008928,EuSe,0.2950929099999993
mp-1865,UN,0.0
mp-1078864,KGa,0.10123568208333378
mp-7013,Ho2Be2SiO7,0.0
mp-630227,C,0.3922373348333323
mp-626165,NaH9O5,0.0523149759999999
mp-622620,ErNiSn,0.0
mp-999027,Ti3Al,0.11940041625000042
mp-20714,FeSb2,0.0
mp-1021696,Mg6VB,0.6876553525000002
mp-569933,HfCuP,0.7989724966666658
mp-1028366,KMg14Ni,0.1743079056250001
mp-541908,KSbF6,0.0021305168750007653
mp-705803,Ti7Fe13O30,0.1105112773692234
mp-616327,In3Te3I,0.0
mp-21170,KPb2,0.0
mp-7323,RbBe2BO3F2,0.0
mp-21399,CeMnGe,0.04941434749999818
mp-8957,Na5TaO5,0.0
mp-673657,Ti7S12,0.0
mp-740731,Al2H12(SeO5)3,0.06759429218750057
mp-1095506,BaReH9,0.06716073818181911
mp-565953,Ba3NbFe3(SiO7)2,0.0
mp-1025242,ScGa5Co,0.0
mp-557301,K2Ti(Si2O5)3,0.0
mp-853182,LiCr(Si2O5)3,0.08840450431160463
mp-761948,Li3V3P8O29,0.047174268284874366
mvc-9818,BiO2,0.15663911944444653
mp-865599,Lu2RuPt,0.0
mp-540375,LiCoP2O7,0.03187739704545578
mvc-4407,TaZn2WO6,0.15077421037500027
mp-1031639,Mg6NiCO8,0.5944153509374983
mp-559668,Cs2CdBi2S5,0.0
mp-1077045,Ti2H,0.046403166666666884
mvc-9175,TiV(PO4)3,0.013701337794120859
mp-1016904,VCdO3,0.2500330505000008
mp-1080826,C,0.2962675975
mp-777253,Li6Fe2O5F2,0.09482555383333667
mp-753209,LiAgF4,0.0637150466666645
mp-570817,Cu2P8Se3I2,0.0
mp-20740,Tl4Te3Pb,0.0
mp-610915,CoNi(PO3)4,0.0040122511110958214
mp-19733,Ce2In,0.009295387916667508
mp-540256,NiPO4,0.1368082888541604
mp-1028028,YMg14Sn,0.06427027775000038
mvc-12231,MgV4O8,0.092108171346176
mp-5837,LaGaO3,0.03196867907142842
mp-608239,Cu8Ge5C4(S2N)8,0.3852367813626989
mp-569674,La(CoAs)2,0.0
mp-1069755,Li2CaN2,0.3381075277500001
mp-7794,KSnS2,0.0435584004687497
mp-1026857,NaMg14Cu,0.07359260999999995
mp-5369,PrB2Rh3,0.0
mp-762966,Li3V3P8O29,0.05330004677325917
mp-850774,Li3V4(OF3)3,0.12362449280700805
mp-25540,MnH4(CO3)2,0.038628245192308334
mp-7701,BaSi2,0.035860289999999566
mp-27532,Si(PbSe2)2,0.0
mp-763781,Li3Fe2(SiO4)2,0.060209210166656035
mp-1080560,NdAlCu,0.0
mp-1099810,Sr2Ca6Mn7FeO20,0.0606992644444615
mp-769610,Ca5Ta4O15,0.04978002830356232
mp-7754,Si2Ru,0.12666516250000015
mp-1096500,TlInHg2,0.7359652762500001
mp-989594,Cs2NaGaH6,0.07187005950000014
mp-695251,Ca2Al4Si4H18O25,0.3342464235849043
mvc-780,Ba2AlSb3O8,0.5385084413839296
mp-12181,BaSnS2,0.0
mp-720703,NaUHOF5,0.2552722957175888
mp-1076485,Ca7MgMn8O24,0.17451013036111274
mp-1096801,BaZrP2,0.3111462049218741
mp-556585,MnF2,0.003970499166666031
mp-764971,Li3Fe8(BO3)8,0.06871842783428582
mp-565322,Mn3B7IO13,0.004621912291669972
mp-723043,K2TeH6SeO10,0.0
mp-976029,Ho3Zr,0.0830130437499994
mp-16317,Si5Pt12,0.07321460294117621
mp-753555,Ce3Th2O9,0.0238042507738232
mvc-14257,Mo3O8,0.32967479012987155
mp-1026466,Mg14SbMo,0.13373002406250034
mp-768907,Sr3TeO6,0.022119462999997445
mp-779318,LiCr2P3O13,0.08830014197367575
mp-10318,Tb2Co3Si5,0.0
mp-686588,RbNa10Al11Si13O48,0.09886057591866493
mp-866080,MgSc2Tl,0.0
mp-19957,LaGeBO5,0.0
mp-505424,VCdCuO4,0.03844092392856968
mp-779289,Na6Bi2B4SO16,0.018550142729889533
mp-758140,LiTi(PO3)4,0.08968203231745697
mp-764417,Fe14O15,0.16847530275862432
mp-25051,NdMnO3,0.0
mp-556902,KLi4NbO5,0.0
mp-771441,NaLi2MnPCO7,0.03561918948717846
mp-850180,Li4Fe3OF8,0.1045079529687456
mp-775189,Li2MnFe(PO4)2,0.0012071480952249305
mp-3219,EuPO4,0.0
mp-865878,Ti2TcNi,0.0
mp-5557,ThB4Mo,0.0
mp-6867,KCaCO3F,0.0
mp-10500,Ho5Ni2Sb,0.0
mp-27345,Na3BiO4,0.0
mp-20268,TiGePd,0.0
mp-767732,BaMn4O8,0.000744714663458268
mp-12467,Ca5Sb3,0.0008041709375001815
mvc-12893,Al4(NiO4)3,0.1494355085526342
mp-850987,LiCo2O2F3,0.09822647343749936
mp-571215,Ca2Sb4Pd3,0.0
mp-707277,AgH2C2N3O,0.109139466796913
mp-1072852,CdB2,2.573631132222222
mp-581665,CaIn2,0.4140987416666664
mp-504997,NdCu(WO4)2,0.03345203312500189
mp-770253,Li4Cr3GaO8,0.017236559375001015
mvc-4732,MgCuO2,0.08897493687500012
mp-720464,CsAlH24(SO10)2,0.7850616408333321
mp-778771,Li10Cr3Co2Ni3O16,0.0943267685294149
mp-28507,La8Nb7S22,0.0
mp-19207,Sr2CoWO6,0.0
mp-865025,HfTaRe2,0.0
mp-720283,K2H6PtC4N4O3,0.10196669618750144
mp-674347,Yb4MgGe4,0.010725107820513724
mp-582794,Nd3Ti4O12,0.002269413947363575
mp-12837,Er3FeSi3,0.0
mp-780522,LiVP3H8O13,0.0570843670044372
mp-1077233,SmSnAu,0.09084868333333328
mp-1020594,Zn2SiO4,0.010039457976187549
mp-675430,Sm4Ag2Se7,0.08328776937500049
mp-652048,OsC4ClO4,0.13455137899999947
mp-1030893,Mg6CrSiO8,0.3715204179687461
mvc-3446,CaVF4,0.06581428749999851
mp-550759,RbClO4,0.024082798333332708
mp-862776,TmPaOs2,0.0
mp-568909,Cs2MgCl4,0.0008180528571424261
mp-1099161,YMg14TiO16,0.14933272062499992
mp-1030736,Te4Mo3WSe4,0.04901603500000018
mp-772624,Al2CO,0.07599321625000055
mp-568917,LaInAg2,0.0
mvc-2381,Ca2Ni9O13,0.040602897916667935
mp-971827,Zn2CuPt,0.002907374013159103
mvc-8872,Si4WO10,0.20429011533336985
mvc-192,Zn(FeO2)4,0.17254928490384813
mp-22279,Ba2EuNbO6,0.008964016000010844
mp-1016422,CsMg6B,0.3839946131250003
mp-861932,LiZnAu2,0.0
mp-19644,CoMoO4,0.0
mp-676516,Pr2Pb17Se20,0.015036598141025868
mp-1074149,Mg4Si7,0.2042221669191933
mp-762709,LiTiFe2O5,0.07130348038694656
mp-779383,Mn12O17F7,0.07056111753472473
mp-1033247,Mg6BWO8,0.6086734800520839
mp-1154,Ho4C7,0.0
mp-764893,Li2MnV(P2O7)2,0.0032988422159574426
mp-996987,LiCuO2,0.020346031250000784
mp-1009238,Hf2Tl,0.0008476283333340717
mp-1098754,HfMg30AlO32,0.1059380394023437
mp-631333,LiPdW2,0.9886742600000008
mp-768125,Na3GePCO7,0.07000741113247777
mp-554311,RbCrF6,0.0
mp-974381,Rh2S3,0.0019240639999997808
mp-28306,MnBr2,0.0
mp-977225,LaNd3,0.03740362062499969
mp-976113,LaAu3,0.01608282749999912
mp-567490,Hf5Re24,0.0
mp-28374,S5N5Cl,0.1554556066236401
mp-770816,Dy2TiO5,0.0
mp-20343,NaAuO2,0.026474662500000086
mvc-938,BaMg(CoO2)4,0.16183175279761294
mp-16258,CaCdGe,0.0
mp-765990,FePO4,0.08873970541666676
mp-19053,LaVO3,0.16981239200000076
mvc-9878,LaZnCr2O6,0.1549685377499923
mp-2775,SrAl4,0.0
mp-11449,HfMn2,0.0
mp-1006588,Zn3In2O6,0.0376058111363653
mp-1027884,Mg14FeSi,0.18854338859374967
mp-772333,Li2Ni3SbO8,0.007310092321437089
mp-540724,Fe4Cu2S7,0.21305347961538512
mp-1033127,YMg6AlO8,0.3478024300347213
mp-780775,Sr3Li3Cu3(PO4)4,0.10354744482759147
mp-607138,Sc5Bi3,0.0
mp-613523,Fe3C,0.1194013362499966
mp-734836,ZnH12C6S2(N5O)2,0.06751648365090901
mp-542897,BaIrO3,0.018315634562499745
mp-1094180,HfMg,0.9659975537499994
mp-1016588,Mg6NbSb,0.19742064645833324
mp-737,Hf5Ge4,0.0
mp-976263,Li3Nb,0.7024470850000002
mp-1025926,Te2Mo2WS4,0.07131837499999971
mp-9517,SrTiN2,0.0
mp-764397,Li3V2(O2F)2,0.07306611299241084
mp-1096600,Nb2TcMo,4.231557530000001
mp-560036,Li2Ca3Be3Si3(O6F)2,0.0
mp-976080,Ge3B,0.9856307683333334
mp-769760,Li2AlCoO4,0.06660087406250703
mp-1032324,BaMg6CuO8,0.38133841843750016
mp-975387,RbBaO3,0.5127378929999962
mp-27253,Au2O3,0.0
mp-766094,NbO2F,0.06689289437498935
mp-32463,Li3V3(PO4)4,0.02381988500001597
mp-558289,UAg2(SeO4)2,0.0
mp-557863,K2Ag4Pt3(NO2)12,0.0
mp-1039381,CeMg2,0.08833721888888979
mp-569224,SbI3,0.047346695624999935
mp-540654,RbCdC3(SN)3,0.11099409016233608
mp-1098917,Mg30CdCoO32,0.025570088515625145
mp-675798,NaHoF4,0.0
mp-865952,AcTlAu2,0.0
mp-1009746,ScP,0.5313204499999999
mp-763456,LiP4WO12,0.05332233402777131
mp-17746,HfGePd,0.0
mp-859118,LiAgF6,0.0
mvc-6035,Mg(SnO2)2,0.3961261250000012
mp-1097196,ZnNiAu2,1.5524554112500004
mp-555692,Rb2CO3,0.0013703208333337713
mp-705514,SbHC3(NCl3)3,0.0
mp-574469,BaCoN,0.0
mvc-2659,Mg2Ta2CrO8,0.03017835393162472
mp-560702,BaHgRuO5,0.0
mp-1079890,Al2CuIr,0.0
mp-1028622,Te4MoW3S4,0.1253477939583334
mp-23419,Sb4Cl2O5,0.0
mp-1097596,Sc2ZnRh,2.5047678674999987
mp-759825,BiOF,0.04676296583333173
mp-24198,CrHgH18N6Cl5,0.0
mp-1035067,Mg14CdCoO16,0.03270799765625032
mp-765366,LiVOF2,0.08695677188888506
mp-695536,LaH6S3(NO3)3,0.08396588956902651
mp-1093709,ScCu2Ag,2.03074185125
mp-554688,Ba6Hf5S16,0.008943014814819959
mp-626194,Sc(HO)3,0.014239121071428329
mp-1033211,HfMg6BiO8,0.6857418017187484
mp-567248,Yb4Mn2Sn5,0.07706902954545569
mp-697742,MnP2O7,0.026226729999998533
mp-1034452,Mg14VCdO16,0.06493468882812525
mp-962074,YTlCd,0.37359747249999975
mvc-1735,MgCu(PO3)4,0.00905849819441773
mp-1040341,KCeMg30O32,0.0952442360477912
mp-867897,ScTaRu2,0.0
mp-504353,LiSb(PO3)4,0.0
mp-1028105,LaMg14Mn,0.1126840867187502
mp-764220,LiV2OF5,0.04959480833332997
mp-645316,C7F3,0.25401372656249954
mp-552946,Ba2YIrO6,0.00019652000000025538
mvc-10289,NiO2,0.20692022722222256
mp-558831,KNdPdO3,0.011418492708332728
mp-1031470,Mg6VBiO8,0.36364133091145856
mp-570146,ZnSi4As2(H3C)12,0.04430666318181764
mp-17868,NaAsO3,0.0
mp-779245,Mn3(OF2)2,0.03781260138889042
mp-850292,Dy2H16S3O20,0.0
mp-27895,ErNiB4,0.0
mp-1093601,LiCa2Zn,1.3781483337499996
mvc-11047,MnS2,0.2972919833333334
mp-1022462,Mg6ZrSb,0.1244449664374998
mp-779842,Li2MnV(P2O7)2,0.004655931003835434
mp-19144,Rb2W2O7,0.0
mp-1079168,ThGaPt,0.0
mp-1023507,Mg15Mn,0.0581431493750002
mp-974642,LiAg2Pb,0.019370983333333758
mp-558483,K4LiIO6,0.0
mp-1027838,KMg14Cu,0.14632111031250014
mp-990494,CrInCo2,0.2229062882638901
mp-560054,LuSBr,0.40119246166666667
mp-1021360,KMg6Si,0.2272865362500001
mp-31999,Na2MnO4,0.07882376910714317
mp-31116,LaScO3,0.0
mp-569841,Ba19Li44,0.007735460634920477
mp-568086,NaSn,0.0004408096874999323
mp-600022,SiO2,0.016535381770832913
mp-14116,CuRhO2,0.0
mp-542709,EuSi6,0.1227351664285692
mp-764811,Co6O7F5,0.10972004951388836
mp-18905,FeO,0.4135059175000011
mp-861968,ErCl2,0.13056443944444407
mvc-2636,Mg4Cu5(TeO6)3,0.04800674263888904
mp-1095755,YRh2Pb,2.372812765
mp-573995,Ho(CoB)2,0.0
mp-22811,InCuSe2,0.0
mp-1029491,CsCoN,0.09005296333333224
mp-30982,Ag2SO3,0.059510987500003935
mp-13434,CaMgNi4,0.003329576666667221
mvc-10511,CaFe2(CuO4)2,0.22271746663461567
mp-14039,K2NaRhF6,0.0
mvc-11235,BiN,1.1587584413100007
mp-704183,LiMo2PO8,0.04047455974206393
mp-775001,V3FeO8,0.08004295000000639
mp-25603,LiNi(WO4)2,0.0896829853645853
mvc-3988,Ca2Fe2O5,0.06728965638890028
mp-983556,Er2MgTl,0.0
mp-557600,SbC2N(OF3)2,0.08342152985375062
mp-780173,Na5GdO4,0.025657196374996083
mp-570535,NiH20(C4N5)2,0.053022000586153695
mp-24563,Ga2P3(HO3)3,0.025120219264708855
mp-1092318,TmInAu,0.0
mp-557874,KAg(PO3)2,0.0
mp-780017,Li3Cr2(FeO4)2,0.04925098885186152
mp-976892,Na(TeMo)3,0.0
mp-18162,Li(CuO)2,0.010602207500000738
mp-730460,Na5H3(CO3)4,0.0
mp-580631,Cs2KTbCl6,0.0
mp-978288,MgNi,0.05546015166666685
mp-583034,Ba2U2O7,0.0
mp-5025,Zr2CS,0.0
mp-627632,Si4H2O9,0.04320918749999958
mp-998973,TiFeCoSb,0.1975739375000014
mvc-13418,La2ZnFeO6,0.001672845187500549
mp-850253,LiFe2(BO3)2,0.05354188107957114
mp-1022326,HfMg6Zr,0.1118610474999997
mvc-4408,Ge3(MoO6)2,0.13356387014705629
mp-19293,Sr2FeO3F,0.004997116250001099
mvc-1930,Ti9Zn2O13,0.24975784208332996
mp-12929,SmAsO4,0.0
mp-1077097,YbZnPb,0.0
mvc-13644,MgSbO3,0.19728810625000204
mvc-8429,ZnGe2WO6,0.15788289608333805
mp-766447,Li2Cu4S3,0.07685784111111094
mp-722516,Zn2PHO5,0.0015880009722213373
mp-775604,Li6Cr3Cu(PO4)6,0.055485448312519565
mp-21456,SmMgIn,0.0
mp-3405,NaAl11O17,0.0
mp-981367,SrTlO3,0.2370037227499981
mp-653811,Sr2NdCu3(PbO4)2,0.016812110000000942
mp-1080218,MgMn4O8,0.04638657187499007
mp-850106,Li3(NiO2)4,0.009674465166674471
mp-561577,Cs2Pd3S4,0.0
mp-2956,Co2(GeS)3,0.0
mvc-12584,V4ZnO8,0.10081735730769736
mp-764524,Li3Fe8(BO3)8,0.07439899527614635
mp-1022684,YMg6C,0.4690478071249995
mp-568224,Sm3CuSe6,0.0
mp-748,Ti5O9,0.008095947142841453
mp-542842,KMnP3HO10,0.0
mp-1371,Sn3Pd,0.004286836250000371
mp-782034,YNb2NO5,0.08526297583333609
mp-669495,Nd14Cl32O,0.1332044218439714
mp-17756,RbAg2SbS4,0.0
mp-626500,Al(HO)3,0.054219201785715036
mp-14288,Sr3P4,0.0
mp-1029791,MgSnN2,0.0
mp-19065,Ho6WO12,0.0
mp-1093659,Ca2AlTl,1.8157390675
mp-18958,UMoO6,0.0
mp-7100,LaOF,0.0
mp-1095962,LiAg2Bi,1.3820291575
mp-555893,Pr3CuSiS7,0.0
mp-625937,H7NO6,0.029214617321429163
mp-573815,ReI3,0.0
mp-582357,Eu(FeSi)2,0.0
mp-768678,LiSn2(SO4)3,0.061974322916663376
mvc-3351,MgWF4,0.4809304083333341
mp-554879,CuHgSBr,0.028853436458333718
mp-735547,MnP(HO)7,0.3849444707031244
mp-31322,La6OsI10,0.0
mp-1097093,MnCuRh2,2.81120163
mp-557468,K5V3F14,0.0
mp-677028,RbBiF3,0.10353738466666584
mp-34330,MgAl2O4,0.05107502785714235
mp-1080365,CeSe2,0.5462626098611123
mp-759441,LiCu(PO3)2,0.08420886441665854
mp-19481,Rb2V(PO4)2,0.0
mp-695817,ScF3,0.9066563900000002
mp-1079097,ErMgAg,0.0
mvc-9866,LaZnCrCoO6,0.1748578660921094
mp-1013585,Sr3BiSb,0.31170238666666705
mp-570498,Pr4C2Cl5,0.0
mp-1026787,LiMg14Ga,0.01442278375000017
mp-980005,AcYbRh2,0.0
mp-1098352,NaMg30TiO32,0.017958288289931627
mp-3031,BaSi2O5,0.0
mp-22665,AgAsPbS3,0.0
mp-12940,HoIn5Rh,0.0
mp-1076718,Sr2Mn2O5,0.025163862222245648
mp-1093765,HfAgAu2,2.14526023
mp-28133,Gd3CCl3,0.0
mvc-11990,Ni3(P2O7)2,0.05819015934523807
mp-17706,Zr5Ge3,0.0
mp-1018638,Tb3AlN,0.0
mp-14493,Na5InO4,0.0
mp-29677,Ho3AlC,0.0
mp-758325,Li2CuSiO4,0.0806994550000022
mp-763786,Li6Mn(OF2)2,0.1056968548717938
mp-7703,DyTaO4,0.0
mp-643718,BaMgH4,0.0047589162499988005
mp-772365,K2MnO4,0.01974453142859467
mp-961694,TiNiGe,0.6636133383333398
mp-866069,MgScRh2,0.0
mp-761751,Li7V3P8O29,0.016155204636517873
mp-1263,URu3,0.0
mp-570558,Rb2NbCl6,0.006385948888889104
mp-1098677,CaMg30CoO32,0.026933108671874702
mp-561254,NaLi3GeO4,0.0
mp-20174,Ni3Sn4,0.0
mvc-9074,Sb3O7,0.10971830875000688
mp-9810,TlFeSe2,0.05355672462499772
mp-761452,Li2Fe(Si2O5)3,0.09829465591145856
mp-1023161,CaMg6Mo,0.21419709937499976
mvc-6922,CaSi2NiO6,0.06140002012499756
mvc-13217,V4ZnO8,0.1692079126923005
mp-774179,Li5V3P8O29,0.033871211129613776
mp-15727,La(P3Ru)4,0.0
mp-811,BaPt5,0.0
mvc-10046,Ca(CoO2)2,0.12852228226189233
mp-19865,Ce(MgSi)2,0.0
mvc-966,BaCa(MoO2)4,0.4752559935714356
mp-758450,LiCu3(CO3)3,0.08358622367187518
mp-11447,UTe,0.07529000083333415
mp-25614,LiNiPO4,0.0
mp-510566,La3CuSnS7,0.0
mp-557491,BaZnO2,9.407583333409521e-05
mp-758890,LiAg2F4,0.06901807142857043
mp-760078,Ba4Ti11O26,0.03301580041463836
mp-1019100,SmFeSi,0.0
mvc-3579,Mg3V2O7,0.07721230791667999
mp-573281,KNa3Al4(GeO4)4,0.3328376126934529
mp-978278,Na(BH)6,0.0
mp-13595,Rb2UF6,0.0
mp-22145,Sm3(Ge2Ru)2,0.010261207777775285
mp-676861,AlSbO4,0.0
mp-1099241,Mg6MnSnO8,0.2076656128125008
mp-622508,GdSi2Rh3,0.0
mp-8998,TaNiTe5,0.0
mp-765602,Na5Ni9O16,0.02497189583335313
mp-2235,YbRh2,0.0
mp-764053,V3OF11,0.04066390349999427
mp-1070147,Cd(NCl)2,1.9827293830480004
mp-782696,Li4Mn(PO3)6,0.05919421853443917
mp-777032,Li3V5O12,0.027355642874988817
mp-763354,LiVPO5,0.06193635843751099
mp-561617,FePO4,0.02157960291666684
mp-1009489,RbTe,0.44314366250000026
mp-18914,K2MoO4,0.0
