mpid,formula,gap pbe
mp-971920,TmMg3,0.0
mp-31447,TbAgPb,0.0
mp-778700,Li2FeF4,3.6247
mp-1098771,YMg30TiO32,0.0
mp-643903,Ba2BiSbO6,0.4194
mp-5131,K2CoS2,0.002600000000000157
mp-19953,ZrCuSi2,0.19459999999999944
mp-21763,Nd(Cu2P)2,0.11079999999999934
mp-778058,Li2FeF5,3.7173
mp-760590,Li5(CuO2)3,0.0
mp-735475,CoB12H28(NO15)2,3.23
mp-973269,SbTeO3,0.0
mp-1040308,Mg30TiBO32,0.4602000000000004
mp-1099162,YMg14VO16,0.0
mp-978276,Mg3Co,0.0
mp-32018,Mn(PO3)4,0.14250000000000002
mp-971857,Zn3C,0.0
mp-541722,CsBa2Br5,4.3948
mp-1079551,BaGdCo2O5,0.0
mp-863743,Pm2SiAg,0.0
mp-651358,Ba2ErCl7,4.9184
mp-769930,CoBiO4,0.5092000000000003
mp-1025382,Th2Fe2Si2C,0.0
mp-1094396,Mg3Ti,0.0
mp-29520,LiAuI4,0.7374
mp-22705,BaPrO3,0.0
mp-770833,Li2SnBO4,1.2701000000000002
mp-977122,Li5Mg,0.0
mp-1080575,SrZrO3,3.4747000000000003
mp-1031456,Mg6TiSnO8,0.0
mp-849597,V2O5,2.4105
mp-778513,LiFeF4,3.9826
mp-1006056,PaNi2Ge,0.0
mp-978802,Sm3Pd,0.0
mp-35630,Pr2CdSe4,0.9727
mp-625998,LiHO,4.022
mp-860461,Li2VCrO4,1.319
mp-672217,La5Ga3,0.0
mp-1093602,Ba2ZnPb,0.7889999999999999
mp-31060,Rb4(BS)9,3.1228
mp-766625,LiFe2(BO3)2,0.8756999999999999
mp-1040443,KBaBiTeO6,1.6254999999999995
mp-1078349,La2BiN,0.0
mp-565353,V2Zn3TeO10,2.8511
mp-1079310,CeHgPd,0.0
mp-31426,HoInNi,0.0
mp-556003,CaTiO3,2.4775
mp-2414,SO3,5.1448
mp-1080483,BC2N,0.2321
mp-1070253,Ba(CoGe)2,0.0
mvc-14400,Y2Mn3O9,0.4923000000000002
mp-772400,Li2W(OF2)2,4.1690000000000005
mp-685089,K57Se34,0.0
mp-647352,Rb2Cr3O10,2.0282
mp-1028321,Mg14VSn,0.0
mp-766015,SbOF,3.5122
mp-763381,LiV(PO3)4,2.1908000000000003
mp-541810,K2Ni12As7,0.009700000000000486
mp-865131,Hf2OsRh,0.0
mp-1078799,LiNbF6,5.1069
mp-1030390,TeMoWSeS2,0.0
mp-680303,Hg2N2O3,1.0062
mp-6134,LiCaAlF6,7.6448
mp-28610,CsAgCl3,0.0
mvc-2315,Mg2Ni9O13,0.0
mp-12600,Pr2Tl,0.0
mp-1076890,K4Na4Mo5W3O20,0.5413999999999999
mp-600604,CuO2,0.0
mp-672232,AlNi3,0.0
mp-27445,As(IF2)3,1.3305
mp-1094392,Y5Mg,0.0
mp-505800,Cr4Cu3(PO4)6,0.003099999999999881
mp-19403,Ba2CaMoO6,2.258
mp-863014,SmH32C8N4Cl7,4.8246
mp-640862,Sb16Te3,0.0
mp-770182,MnV(PO4)2,0.1029
mp-763496,MnFeCo(PO4)3,0.22189999999999974
mp-21601,Tb(SiNi5)2,0.02280000000000016
mp-770607,Li3VSi4(HO6)2,2.3287000000000004
mp-639748,SiO2,5.7969
mvc-6178,Mg2CuWO6,0.0
mp-721958,K4P4(H2O5)3,5.1963
mvc-9828,ZnCu2P2O9,0.0
mp-996967,TlCuO2,0.0
mp-677731,Rb2NaNb6(PO8)3,2.251
mp-779952,LiCrP2HO7,2.9568
mp-18003,CsCuS4,1.7616
mp-686230,Li20Nb19O60,0.0
mp-743567,Li2Ti4Ni(PO5)4,2.9429
mp-779372,Li8Mn3Fe5(BO3)8,3.1855
mp-4861,Sr(CuAs)2,0.0
mp-1040467,RbOsO3,0.0
mp-1074553,Mg4Si3,0.0
mp-676240,Ti2CdO6,2.128
mp-1040452,CeSe2,0.4456
mvc-16288,YCu(WO4)2,1.4969999999999994
mp-555314,Sr7Zr(Si2O7)3,4.4268
mvc-14816,Al(CuS2)3,0.0
mvc-8467,Ni(GeO3)2,0.0
mp-1098953,SrMg30VO32,1.4248000000000005
mp-767010,Li2Mn2OF6,1.631
mp-684743,GaGe5H6C4NO12,1.5426000000000002
mp-631471,YScBe,0.0
mp-19879,PPd3,0.0
mp-851027,LiFeO2,1.6166999999999998
mp-744853,Mo2H5C5N3O14,0.0017999999999998015
mp-625108,H5NO2,1.5646
mp-1094362,Mg2Ti,0.0
mp-667295,Cs7Cd3Br13,2.9374
mp-862907,CaCeMg2,0.0
mp-18189,LiTmSn,0.0
mp-972569,Sm(MnAl2)4,0.0
mp-36194,Ba2TiO4,1.8824
mp-1026717,SrMg14Si,0.0
mp-1078410,Ba2ZnTeO6,0.4314999999999998
mp-1016639,BaMg6Mo,0.0
mp-774018,Li3Nb2VO6,0.4786999999999999
mp-560907,MoSeS2Cl5,2.0114
mp-561166,Na2ZrGe2O7,3.6856
mp-772489,Lu2WO6,2.8266000000000004
mp-767161,Li4MnF7,2.1900000000000004
mp-556954,Ba5Ru2Cl2O9,0.5354000000000001
mp-505344,U3Co7B2,0.0
mp-761295,MnCd6O8,0.1735
mp-1094467,Mg3Zr,0.0
mp-4426,Li4SeO5,2.4442
mp-557754,ZrP2O7,4.0937
mp-863018,SiH9C3Cl,5.7642000000000015
mp-6231,Ba2ErSbO6,3.5039999999999996
mp-762277,LiFeP2HO8,0.0
mp-22053,FeCu2GeS4,0.011099999999999888
mp-683955,KTaPS6,1.7349
mp-555366,LiHo(PO3)4,5.9286
mp-542484,Sr5Cd3,0.0
mp-624397,SiC,1.9959999999999989
mp-677014,K2ErTi(PO4)3,2.5575
mp-560016,NaNb2PO8,1.9724
mp-8180,LiNO3,2.9369
mp-505546,GdMnB4,0.014299999999999537
mp-27125,Na6MnCl8,2.5557
mp-754047,Rb3SbO3,2.3795
mp-850088,Co6O7F5,0.0
mp-868379,Li4Mn3Cr2Cu3O16,0.0
mp-559834,AgBTe4C(OF4)5,2.5132000000000003
mp-1067235,BaSi,0.0
mp-766674,Li3V3P8O29,0.7877
mp-675778,NaY2F7,7.0565
mp-632667,YbH2,0.5937000000000001
mp-755392,LiSnPO4,3.8739
mp-980647,TmThOs2,0.0
mp-556878,BiPPbO5,3.3519000000000005
mp-541826,Ti(AlBr4)2,0.0
mp-765888,Fe2CoO6,0.0
mp-776125,Ti3Cu2Sn(PO4)6,0.5726000000000004
mp-862375,Sc2TcHg,0.0
mp-674968,Ag33(PbO3)14,0.0
mp-1017201,Mg6CdSb,0.0
mp-1001082,Si(CO)2,0.0
mp-10110,SiRh,0.0
mp-720586,CaH4NClO5,3.5639000000000003
mp-1022683,YMg6Mo,0.0
mp-9144,LiAsF6,5.1404
mvc-11034,Ti4(CuO4)3,0.0
mp-554764,Sb3Au3F22,0.07950000000000013
mp-755892,SrLa2Cl8,3.8396
mp-5692,TbRhO3,0.8724000000000007
mvc-6045,MnZn2WO6,2.1513
mp-19261,Na3MnPCO7,3.5595
mp-561779,Cr3O8,0.4393
mp-558273,Ca3SiO5,3.2783
mp-1032577,Mg6FeCoO8,1.4249
mp-1027800,Mg14CdFe,0.0
mp-1072298,Ta2Si,0.0
mp-5061,Li5ReO6,2.1583
mvc-15464,La2MgCoO6,0.3352000000000004
mp-20811,UCoSi,0.0007000000000001452
mp-1095324,U2In8Rh,0.0
mp-767627,Mn3(OF3)2,0.0
mp-510456,Zr(MoO4)2,3.1152
mp-775438,V2OF5,1.5519999999999998
mp-1035025,LiHfMg14O15,0.0
mp-1025841,Mo2W(Se2S)2,0.6720000000000002
mp-776686,Li5Fe3Ni2(PO4)6,2.4170000000000003
mp-3048,U2SeN2,0.0
mp-771778,Tm2P4O13,5.4678999999999975
mp-1080218,MgMn4O8,0.20009999999999994
mp-1095660,EuIn4Cu,0.0
mp-30026,Sr3Te4O11,3.1808
mvc-14339,ZnWF4,0.0
mp-770908,CoO2,0.0
mp-1040370,SrMg30TiO32,0.3886000000000003
mp-1080630,CeSe2,0.1086999999999998
mvc-11265,Mg(CrS2)4,0.0
mp-777020,LiFeF4,4.3111000000000015
mp-780105,Li3Mn4(BO3)4,0.0
mp-1018091,CaGaSnH,0.21010000000000065
mp-1078705,SmFeSb2,0.0
mp-1079426,Tl2SiHgSe4,1.3713000000000002
mp-24892,Co7(AsO6)2,1.1164000000000005
mp-27949,Si2H6O,5.2626
mp-28361,Al2CdCl8,3.7046
mvc-12656,ZnNiO2,0.9556
mp-11299,Cd2Hg,0.0
mp-774106,Li3Fe2(SiO4)2,1.5112
mp-738697,Al3P4H18C3N3O16,5.2174000000000005
mp-29812,Ba2CoCl6,0.35270000000000024
mp-1080189,TeMoWSe2S,0.3083999999999998
mp-541519,Ca2FeWO6,1.7088
mp-578820,Mn13Si2SbO24,0.16540000000000046
mp-849672,Mn6OF11,0.44
mp-4433,Ce(SiIr)2,0.0
mp-38194,YOF,5.6328
mp-675882,Dy2TiO5,2.7184
mp-868654,Li2MnV4NiO12,1.5173
mp-975892,PrMgAg2,0.0
mp-585,MnB2,0.0
mp-961710,VSiPt,0.0
mp-21563,SrAlBO4,4.297899999999999
mp-1028525,Te2MoW3(Se2S)2,0.0
mp-1037845,HfMg30MnO32,0.3238000000000003
mp-13986,Li2PtF6,2.4927
mp-850122,FeS,0.0
mp-768467,Bi2(SO4)3,3.4489
mp-770333,Li2VBO4,2.2751
mp-555029,Ca2Fe9O13,0.0
mp-1077244,GdZnGa,0.0
mp-540192,Li2MnP2O7,3.2296
mp-998155,RbSrCl3,4.6184
mp-34763,NaAlB14,1.5847999999999995
mp-585435,Ni3P3O11,0.031400000000000095
mp-697731,NiPO4,1.1558
mp-867901,ScTaTc2,0.0
mp-1028351,Mg14NbNi,0.0
mp-554129,Br3N(O2F5)2,1.4972
mp-645543,Pr3(Ge3Pt2)2,0.0
mp-566532,LaMnO3,0.0
mp-541646,Cs3Ru2Cl9,0.4885999999999999
mp-850875,Fe2OF3,1.3410000000000002
mp-977564,MgScHg2,0.0
mp-762507,Li2CrNiO4,0.0
mp-733612,RbH3(SO4)2,5.6712
mp-1036243,CaMg14CO16,1.6201
mp-1071127,Ca2GePd3,0.0
mp-865711,Li2TlAu,0.0
mp-1026419,HfMg14C,0.0
mp-12101,Lu(SiOs)2,0.0
mp-758840,KB6P(H2O7)2,5.8809000000000005
mp-9380,SrGe4O9,3.0645
mp-556866,Ag2HgSI2,1.2212000000000005
mp-1039876,Mg30SiBO32,0.9659000000000004
mp-1017034,Mg6GaW,0.0
mp-865589,Lu2IrPd,0.0
mp-1022712,CsMg6Zn,0.0
mp-1035052,RbLaMg14O16,0.4597999999999995
mp-705070,K4MoC5N6O,2.4381
mp-1073613,MgSi2,0.0
mp-28034,Cu2P7,0.6893000000000002
mp-18956,SmCrO4,0.3190999999999997
mp-865709,LiPrTl2,0.0
mp-1008805,ReC2,0.0
mp-699229,HPb3ClO3,2.139
mp-570778,Cl2,2.6476000000000006
mp-11360,ScGaCu2,0.0
mp-687026,Li4Ni7(PO4)6,3.512
mp-764303,Mn2OF4,0.1033
mp-753273,LiCuF4,0.3139
mp-763442,LiP4WO12,3.9279
mp-645945,Na12SnGe8,0.32910000000000017
mp-2512,AsPd5,0.0
mp-1096937,CuI,0.0
mp-906948,PuO2,0.0
mp-771757,Li4V3Co3(TeO8)2,1.4065999999999996
mvc-16369,CaBi6(PO5)4,3.5287
mp-770690,Mn3TeO6,0.5237999999999996
mp-771516,Li4Ti3Cr5O16,0.16530000000000022
mp-862613,LiAc2Ga,0.0
mp-5706,SnPSe3,1.3451000000000004
mp-865315,Lu2MgOs,0.0
mvc-8188,Ca(FeO2)2,1.7561000000000004
mp-608386,Cs2NaMnF6,0.0
mp-622195,CsSO3F,5.1506
mp-631532,BaBe2Te,0.0
mp-1028153,HfMg14Al,0.0
mp-19605,K3Na(WO4)2,4.6671
mp-743541,MnPH5CO4,3.3454
mvc-6615,BiO2,0.0
mp-867924,LiCdPd2,0.0
mp-1000773,Ce3AlC,0.0
mp-31617,Co5(P3O11)2,0.1029
mp-35530,LiMn4O8,0.028999999999999918
mp-759356,AlH3NCl3,5.1434
mp-1037903,CaMg30NbO32,0.3966000000000003
mp-850182,Mn12O5F19,0.0
mp-37906,LiMgN,2.2707
mp-510548,Y4Ga12Pt,0.0
mp-1073070,Mg2Si3,0.0
mp-631527,In2GeB,0.0
mvc-13988,WO3,0.0
mp-18816,Fe2SiO4,2.7099
mp-1027526,TeMoWSe2S,0.5397000000000003
mp-654199,Ta8NiSe8,0.0
mp-1027652,TeMoWS3,0.0
mp-1016280,SrMg6Cr,0.0
mp-7688,Li2CdGeO4,2.455
mp-11090,EuCdPd,0.021500000000000075
mp-770213,Li3Ti(BO3)2,0.6219000000000001
mp-863848,CoSn(PO4)2,1.8506
mp-745200,Fe2P2H4NO8,2.501
mp-680333,Ge4Se9,1.2221
mp-766917,LiVF6,3.1549
mp-1022235,LaMg6Fe,0.0
mp-769078,Na2Li3Ti3Al(PO4)6,0.11960000000000015
mp-634965,NbO,0.0
mp-673165,Dy2O3,0.0
mp-32004,LiMn2(PO4)3,1.0579
mp-764731,Li2NiO2F,0.7791999999999999
mp-867295,LiCeTl2,0.0
mp-542782,H8C3(NO)3,3.0245
mp-569350,La5Sn3Br,0.0
mp-1094434,Mg5Zn,0.0
mp-573909,Hg(CN)2,4.7283
mp-18313,SrSiO3,4.3766
mp-1096880,CaZnPb,0.0
mp-569689,Eu2PI,0.02340000000000053
mp-640470,Pu2InPt2,0.0
mp-683919,C,1.1046999999999998
mp-10700,MgNi3C,0.0
mvc-16062,V4ZnO10,1.1728999999999998
mp-33444,Sr5(BiO4)3,0.0
mp-1095653,Yb3(CuGe)4,0.0
mvc-11959,Mg3Cr2(SiO4)3,3.4551
mp-669358,CdI2,2.3614
mvc-3559,YMoO3,0.0
mp-705824,Cd(FeO2)2,1.0753
mp-570910,Rb2CrCl4,0.0
mp-1094471,MgZr3,0.0
mp-762055,Li4Cr3Co3(SbO8)2,0.0
mp-649805,Fe4Ge(CO)16,2.4775
mp-504790,LiYSn,0.04870000000000019
mp-13100,MoPt3,0.0
mp-541721,Ba3ErRu2O9,0.0
mp-680781,Rb3Tm(SO4)3,0.4684
mp-28912,MnInBr3,1.6821
mp-764589,LiFe2(BO3)2,1.7538999999999998
mp-690541,Tl2SO3,2.5793
mp-1098629,Mg30AlCoO32,1.0924999999999994
mp-1018128,ScAg2,0.0
mp-1094817,CaMg2,0.0
mp-14964,Pr3TaO7,3.4199
mp-23504,Sr2InI5,2.7625000000000006
mp-762577,Mn3CrNi2(PO4)6,0.0
mp-1001784,LiTiS2,0.0
mp-849318,Na2FeO2,0.6480999999999999
mp-767200,Li4Fe2Co3Te3O16,1.1970999999999998
mp-22788,Eu(PRu)2,0.008600000000000385
mvc-6986,Mg(WO2)2,0.8926999999999996
mp-1094116,MgAl2,0.0
mp-549697,RbGeIO6,2.4295
mp-765914,LiV(OF)2,2.6762
mp-1032960,CaMg6TiO8,0.0
mp-761587,V5CoO12,0.04479999999999995
mp-744223,CsVH24(SO10)2,2.6892
mp-1033438,SrHfMg6O8,0.0
mp-773370,Li2Si2NiO6,3.5469
mp-1022477,Mg6ZrMo,0.0
mp-568098,Nd3Se4,0.0
mp-10192,LuP,0.0
mvc-2216,CaNi(PO3)4,4.3042
mp-743926,FeH4(CO3)2,2.5092
mp-14175,K3NbO8,2.5984000000000003
mp-735514,MnH18C4N8(ClO)4,3.1973
mp-1100615,Li9Mn2Co5O16,0.0
mp-570340,AgAuCl4,0.8005
mp-1061769,CrSe2,0.0
mp-31436,TbGe2Pd,0.0
mp-865338,Tm2ZnPt,0.0
mp-765339,LiAgF4,0.0
mp-17481,Mg4Ta2O9,4.2059
mp-861969,LiTmTl2,0.0
mp-757723,SrH4(SO4)3,5.8656000000000015
mp-770040,Lu2WO6,3.7831
mp-667356,PRuC4(OF)3,0.0
mp-704630,Be3Fe4Si3TeO12,3.246900000000001
mp-20418,SiRh2,0.0
mp-984554,BPbO3,0.0
mvc-2125,AlFe4(CuO4)3,0.0
mp-761289,Li2CrSn(PO4)2,2.0592
mp-762467,Li15Cr2O12,0.5106
mp-978535,SmDy3,0.0
mp-761797,Li6Mn15O32,0.0
mp-777622,LiFeF3,3.3346
mp-542598,Li22Si5,0.0
mvc-10435,V2Zn(CuO4)2,0.1763999999999999
mp-569186,LaMgRh,0.0
mvc-893,Sr2AlCu2MoO7,0.0
mp-11985,LaMgTl,0.0
mp-555976,Na2TiSiO5,3.2081
mp-10932,ErSF,1.3243999999999998
mp-1093731,Ti2SnMo,0.0
mp-20524,Sc2VB2Ir5,0.0
mp-1096848,Ba2YCu3S7,0.0
mp-982321,Yb3W,0.0
mp-770513,Li8Mn2O7,0.9122
mp-1027530,Te2Mo3W(SeS2)2,0.0
mp-703258,MnO2,0.0
mp-1025299,Tl2CdTe4,0.07629999999999981
mvc-8049,Zn2Fe3O8,0.0
mp-568716,SrAg,0.0
mp-24011,CeHSe,0.0
mp-554465,RbFeF3,0.0
mp-758413,Na2CdO2,0.20800000000000002
mp-765182,Li3VF7,1.9246000000000003
mp-4364,NbGaCo2,0.0
mp-978544,SmLuTl2,0.0
mp-25170,KVP2O7,2.0784
mp-1028690,TeWS,0.0
mp-777141,Li6V2C4SO16,3.0543
mp-779877,Li6MnFe5(BO3)6,2.7977000000000003
mp-12145,K2BaCu(NO2)6,0.3139000000000001
mp-849488,LiMn2(BO3)2,0.28990000000000005
mp-37473,TiOF2,2.2124
mp-1028420,Mo3WSe8,0.923
mp-12750,SmGe2,0.0
mp-777567,LiFeF4,4.2363
mp-569273,Mg44Ir7,0.0
mp-757331,Gd3Y5O12,0.0
mp-753524,La2(BiO2)7,0.0
mp-996984,AgClO2,0.5683
mp-608109,Co3(PO4)2,2.713
mp-1095338,BaUTe4,0.0
mp-20492,ScSiRh,0.0
mp-754825,NaTmO2,4.0764
mp-744197,Mo3H9I3(ClO)4,1.8932
mp-560818,Sr5B3O9F,4.1747
mp-2833,IrS2,0.5311999999999992
mp-570105,K2PtC4(IN2)2,1.3471
mp-8623,K2Te2Pt,0.7917000000000001
mp-754839,SnBiO4,0.0
mp-761710,LiFeCoO4,0.3830999999999998
mp-24973,FePO4,2.5514
mp-34139,Mn2CrO4,0.5750000000000002
mp-1080175,Te4Mo3WSe4,0.7523
mp-764541,Li5Fe8(BO3)8,1.3583999999999998
mp-695545,TaTi9Al3Zn23O48,1.6626000000000003
mp-11824,Ca3PN,0.8045999999999998
mp-1095804,NbZnNi2,0.0
mp-762319,Li4TiO4,3.8456
mp-28202,K3NO4,3.6478
mp-774658,LiSnPO4,3.215
mvc-2669,Ta2Zn2CoO8,2.8387
mp-720391,BH4NF4,7.4709
mp-19598,GdCrO3,2.488
mp-672326,In3Ru,0.20979999999999954
mp-10530,Tm2AlSi2,0.0
mvc-1355,Ba2Co3O7,0.0
mvc-10098,ZnCr2O4,0.9653
mp-12005,Tm2Al3Si2,0.0
mp-8780,Cr2N,0.0
mp-11957,CaSn2Ir,0.0
mp-5957,EuTaO4,0.0
mp-1078089,Pd3(PbSe)2,0.0
mp-631429,ZrCrFe,0.0
mvc-16315,Sr2YCoCu2O7,0.0
mp-28939,U4Te3O4,0.0
mp-771220,Li3Ti(CoO3)2,0.0
mp-862862,Pa3Sb,0.0
mp-1079666,Ba2CdAs2,0.3878999999999997
mp-40356,BaLaMnMoO6,0.015500000000000291
mvc-12309,Y2(Mo2O7)3,0.0
mp-630714,Mg(FeO2)2,0.9806
mp-971718,ZnBi3,0.0
mp-31664,LiCrPO4,1.7384
mp-1009848,TcC,0.0
mp-1077165,YbCu4Au,0.0
mp-2296,Ni3P,0.0
mp-568143,TmB4,0.0
mp-1019280,SrZnPb,0.0
mvc-7386,ZnMo2O7,3.6987
mp-706303,KCa2P4H9O17,5.3696
mp-772822,Li3Cu3TeO8,0.0
mp-604889,K3Gd3(PS4)4,1.4978000000000002
mp-763407,LiP4WO12,3.9065
mp-10070,BaAg(PO3)3,3.1971
mp-9372,Ba2Cu(PO4)2,0.4728000000000001
mp-996993,CuBrO2,0.0
mp-862423,Sc2TcPd,0.0
mp-754495,NbNO,1.6542
mp-771416,Na3Li3Mn2P2(CO7)2,3.3298999999999994
mp-2143,USe,0.0
mvc-15207,Ta2Bi2O9,0.0
mp-1029043,MoW3(Se3S)2,0.8647
mvc-3069,Ba2Tl2Cr3O10,0.0
mp-675640,Hg2AsF6,0.0
mp-1068742,SrZrO3,3.2609000000000004
mp-28468,KAg5S3,0.6946999999999999
mp-997098,CuPtO2,0.0
mp-755010,KYbO2,0.0
mp-673069,Sb(PO3)4,0.0
mp-758800,B84O11,2.8160000000000003
mp-765974,LiFePO4,3.3409000000000004
mp-707910,H22C10O3,5.284
mp-758812,Li3Sb2(PO4)3,3.0903
mvc-613,AlNi(WO4)2,1.3210999999999995
mp-1076528,BaSr3Co2(CuO6)2,0.0
mp-555977,Rb2ZnO2,1.5006
mp-35200,AlO3,0.06780000000000003
mp-765225,Li2MnF6,2.4326
mp-758044,Li5Ti8O16,0.0
mp-16370,Th2Ge,0.0
mp-16886,CdAu,0.03570000000000029
mp-540223,Li2MnP2O7,4.5297
mp-769579,KFePCO7,0.0011999999999999784
mp-22211,V3Sn,0.0
mp-1036231,CaMg14CO16,1.9946
mp-770622,Li24Mn11CrO36,1.2311
mp-1008635,WC,0.0
mp-771688,Li4Mn3Nb2Cr3O16,0.6616
mp-850363,Ti2Co3Te3O16,0.3454000000000001
mp-28924,Ga8BIr4,0.0
mp-560262,Zn(InS2)2,0.13070000000000048
mp-775186,Li8Sc5Fe3(SiO3)16,2.9243
mp-778433,Li3Cr2(PS4)3,1.2946
mp-705439,CuO2,0.0
mp-1093857,Y2RuAu,0.0
mp-779914,Fe3OF5,1.6254
mvc-9648,SnO2,1.6012999999999993
mp-6644,LiLa2RuO6,0.42959999999999976
mp-772891,BaLaBr5,2.8966
mp-22716,LiCu2P,0.0
mp-706629,NaB2H5O6,5.2761
mp-28087,Pb4IF7,2.9146
mp-1095875,ScZnIr2,0.0
mp-853149,VOF2,1.2292999999999998
mp-201,Yb5Sb3,0.0
mp-762628,LiFe(PO3)4,2.4755000000000003
mp-1058499,RbP,0.0
mp-761575,Be(CoO2)2,1.569
mp-766658,LiV2OF5,1.7496999999999998
mp-730154,NaAs3H2O9,2.6272
mp-1263,URu3,0.0
mvc-3850,CaBiO3,0.0
mp-568987,Na2BeH4,4.5899
mp-4035,RbReO4,4.1189
mp-1035986,YMg14ZnO16,0.0
mp-560789,SbI(ClF3)2,1.8658
mp-556388,Cs2CoSiO4,2.7201000000000004
mp-645774,SnSO4,4.068300000000002
mp-864671,HfAlRh2,0.0
mp-1099762,Sr5Ca3Ti3Mn5O20,0.10950000000000017
mp-1028,V3Te4,0.002399999999999736
mp-861587,Pr2In8Pd,0.0
mp-979431,YLuZn2,0.0
mp-29529,NaSnP,0.5842
mp-1031383,KRbMg6O7,0.0
mp-1008228,SnPOF7,4.6387
mp-979940,Yb3Zr,0.0
mp-764018,Co6O5F7,0.04889999999999994
mp-10112,LaB2Ir3,0.0
mp-776217,MnV3O8,0.0
mp-773502,KCoPCO7,0.6788
mp-763928,Co2OF3,0.0
mp-779161,Na4Bi2B4SO16,0.07789999999999997
mp-558204,ErPH5CO7,3.7117
mp-604315,Zn(BH4)2,4.2519
mvc-4183,TaTiZn2O6,0.0
mp-1092222,HoNiSb2,0.0
mp-560358,Zr2P2O9,4.1039
mp-1080310,CeSe2,0.0
mp-975206,RbSbO3,0.0
mp-735790,Li14Mn22Cr3Cu3O56,0.0
mp-607479,RbEuSiS4,0.23540000000000005
mp-25436,TiPO4F,2.4746
mp-626058,FeHO2,1.4168999999999998
mp-782651,Li3MnNb4O12,0.0
mp-139,Sr,0.0
mp-1079316,Dy(GePt)2,0.0
mp-543019,GdNi2,0.017799999999999372
mp-720312,Na2B5H3O10,4.9795
mp-1030739,Te2MoWSe2,0.0
mp-25718,NiH6(CO3)2,4.2925
mp-558256,Li3Ti4O8,0.0
mp-31580,Li2CoP2O7,3.0154000000000005
mp-578752,Sr11InSb9,0.8611
mp-16523,Al3Pd5,0.0
mp-6175,BaLi2P2O7,5.3618000000000015
mp-25084,KMoPO6,2.5431
mp-1030335,Te4MoW,0.5418000000000003
mp-867226,Li3In,0.0
mp-767638,Li3Mn3(BO3)4,0.7257
mp-744811,NiH24C2S2(N3O7)2,4.9625
mp-973325,Li2MgGe,0.0
mp-633496,VCuHPbO5,0.08630000000000004
mp-18933,Li2WO4,4.3259
mp-777240,Li2FeO2F,2.3225
mp-669414,HfPbO3,2.7902000000000005
mp-1079853,SrMg2Pd,0.0
mp-28702,Gd2B3C2,0.019199999999999662
mvc-8070,MgTi(GeO3)2,1.5801999999999996
mp-1028401,CeMg14V,0.0
mp-762290,Li4Fe3Co(PO4)4,1.5837
mvc-9694,CaBi2P2O9,2.7132
mp-764812,VOF2,1.3564
mp-504752,Fe3BO5,0.9327
mp-27670,Rb4In2S5,2.2169
mp-937761,Li7ZrO6,0.0
mp-652683,Ba2Fe6O11,1.6653
mp-13076,IrN2,0.0
mp-1023284,HfMg6Al,0.0
mp-777601,Li10Mn3Cr3(FeO8)2,1.0297
mp-669402,Lu2Si5Ru3,0.0
mp-776785,Li2Fe(BO3)2,0.11149999999999992
mp-1031469,HfMg6SnO8,0.0
mp-21119,CeNiSn,0.002200000000000202
mp-541187,Al8C3N4,0.1880999999999995
mp-863847,FeO3,0.5706999999999999
mvc-12011,CaCr2O4,2.7875000000000005
mp-867795,ScNbTc2,0.0
mp-1099805,Mg2Mn2O5,0.0
mp-684670,PtCl2,0.07159999999999989
mp-770318,Li5Mn2P2(CO7)2,0.0
mp-676250,Bi2Te4Pb,0.4903000000000004
mp-977012,H6PbCBr3N,2.0713000000000004
mp-19522,P2W2O11,3.0442
mp-982,TmPd3,0.0
mp-569770,Si(H3C)2,3.5723000000000003
mp-1078811,Nb2GeC,0.0
mp-973466,In3As,0.0
mp-705024,VP2O7,1.3524
mvc-8750,Zn(SnO2)4,0.4380999999999995
mp-1101,TmAs,0.0
mp-27426,B4PF9,5.7120000000000015
mp-759029,LiBiP2O7,3.3655
mp-626778,NaHO,3.3035
mp-770254,Li3Mn2P2(CO7)2,0.0
mp-756306,Li5Zn4(BO3)4,0.0
mp-541754,TiCu2Te3,0.0
mp-1034419,NaMg14CO16,0.0
mvc-1214,Ba2Ti3O7,0.0
mp-1093544,TaMnOs2,0.0
mp-25752,Cs2FeH12(SO7)2,4.2649
mvc-11436,AlV2O4,0.0
mp-1094294,Sr2Mg,0.0
mp-9732,BaNaP,0.8555000000000001
mvc-1216,MgCoP2O7,2.9851999999999994
mp-765043,Li4V3P8O29,0.3365000000000001
mp-782062,YNb2NO5,2.5478
mp-36536,NaCeS2,0.0
mp-1079792,CeTlTe2,0.0
mp-605676,AgH8C7S2O2F7,3.1657
mp-1021347,Mg6TiCd,0.0
mp-695215,Y2Al9Si27(N15O)3,2.4673
mp-763955,Li4MnV3O8,0.6019000000000001
mp-1024960,PrScSi,0.0
mp-991652,VCu3Te4,0.5731999999999999
mp-554946,SiO2,5.7187
mvc-12627,MgV2O4,1.4286999999999996
mp-1093943,InAg2Au,0.7863000000000002
mp-555344,Hf2P2O9,4.9036
mp-29337,Tl3BS3,1.4222
mp-542606,Pu,0.001200000000000756
mp-613402,SrZrO3,0.0
mp-1093998,Zn2Ga2S5,0.7439
mp-1094714,Mg5Bi,0.0
mp-24052,CaMgNiH4,1.8730000000000002
mp-13095,YAlNi,0.0
mp-1096695,Tl2HgSb,0.0
mp-541848,B,0.0
mp-28786,Zn(BIr)2,0.04079999999999995
